"arrivals","servicetimes","scheduledDeparture"
1167.81531727064,2.44820442749187,1170.26352169814
1177.9575603556,12.8195644033779,1190.77712475898
1179.54208054656,0.681390305878696,1191.45851506486
1186.61376197266,3.70069111992215,1195.15920618478
1194.92418281617,7.93800825037458,1203.09721443516
1199.98269929433,5.9613906794081,1209.05860511456
1233.11550407385,11.6550411557485,1244.7705452296
1239.04073349381,7.04613403108367,1251.81667926068
1274.63431266107,11.9743528620978,1286.60866552317
1286.69432569224,3.11609526991927,1289.81042096215
1304.88538557508,0.59236538503319,1305.47775096011
1309.33330844466,5.59669781864884,1314.93000626331
1313.21765018017,5.57646395143517,1320.50647021475
1313.53897752096,9.22881815443619,1329.73528836919
1322.58515285588,4.14294835040346,1333.87823671959
1331.06587301226,2.91682042554021,1336.79505714513
1339.2930938973,5.29774794511893,1344.59084184242
